"Payment recipients by postcode and payment type, March 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postcode,ABSTUDY (Living allowance),ABSTUDY (Non-living allowance),Age Pension,Austudy,Carer Allowance,Carer Allowance (Child Health Care Card only),Carer Payment,Double Orphan Pension,Disability Support Pension,Family Tax Benefit A,Family Tax Benefit B,Health Care Card,Low Income Card,Newstart Allowance,Parenting Payment Partnered,Parenting Payment Single,Partner Allowance,Pensioner Concession Card,Commonwealth Seniors Health Card,Sickness Allowance,Special Benefit,Widow Allowance,Widow B Pension,Wife Pension (Partner on Age Pension),Wife Pension (Partner on Disability Support Pension),Youth Allowance (other),Youth Allowance (student and apprentice),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,0,0,<20,0,<20,0,<20,0,<20,34,27,23,0,<20,<20,<20,0,25,<20,0,0,<20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,0,0,<20,0,<20,0,<20,0,<20,25,<20,<20,<20,<20,0,<20,0,33,<20,0,0,0,0,<20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,0,0,<20,0,<20,0,<20,0,<20,21,20,<20,<20,<20,<20,0,0,<20,<20,0,0,0,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,<20,34,"3,020",63,959,40,321,<20,"1,048","3,209","2,760","2,483",521,"1,041",153,529,<20,"5,435",226,<20,<20,36,0,<20,<20,238,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,<20,<20,658,<20,173,<20,71,0,278,540,479,487,90,246,25,119,<20,"1,251",40,<20,<20,<20,0,<20,<20,55,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,<20,<20,644,<20,212,<20,66,<20,235,700,617,590,108,287,47,118,<20,"1,211",45,<20,<20,<20,0,<20,<20,45,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,<20,25,"3,322",65,"1,035",40,358,<20,"1,186","3,712","3,247","2,727",499,"1,208",213,753,<20,"6,245",266,25,<20,43,0,<20,<20,230,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,<20,<20,865,36,443,<20,152,<20,342,"1,568","1,319","1,070",254,353,76,227,0,"1,762",73,<20,<20,<20,<20,<20,<20,78,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,<20,<20,"2,460",29,629,<20,219,<20,630,"1,445","1,241","1,173",287,522,73,293,<20,"3,837",129,<20,<20,28,0,<20,<20,127,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,<20,<20,"1,778",46,825,21,362,<20,976,"2,443","2,130","2,064",351,957,186,603,<20,"4,205",97,<20,<20,25,0,<20,<20,236,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,<20,<20,"5,094",<20,965,<20,365,<20,"1,105","1,047",943,"1,183",311,770,63,233,<20,"7,197",435,<20,<20,37,0,<20,<20,96,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,<20,43,"2,323",42,869,23,393,0,"1,339","2,356","2,055","2,015",255,"1,112",189,571,<20,"5,230",80,<20,<20,28,0,<20,<20,269,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,<20,<20,"1,438",37,488,36,145,0,349,"2,375","2,120","1,424",242,459,103,394,<20,"2,543",155,<20,<20,<20,0,<20,<20,92,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,28,87,"5,495",131,"1,880",52,905,<20,"2,817","5,085","4,548","4,801",757,"2,755",459,"1,354",26,"12,049",280,27,<20,71,0,28,34,614,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,<20,<20,"1,665",<20,425,<20,188,0,427,711,605,643,159,326,62,143,<20,"2,603",100,<20,0,<20,0,<20,<20,68,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,<20,0,289,<20,83,<20,21,0,116,197,159,183,37,80,<20,24,0,479,46,<20,0,<20,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,0,<20,630,<20,228,<20,111,0,262,513,444,413,77,204,34,92,<20,"1,193",88,<20,<20,<20,0,<20,<20,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,<20,<20,494,<20,148,<20,47,0,172,337,279,261,53,132,26,55,<20,844,49,<20,0,<20,0,<20,<20,24,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,<20,<20,364,<20,122,<20,49,0,99,292,221,241,55,94,<20,29,<20,584,37,<20,0,<20,0,<20,0,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,0,0,139,<20,38,0,<20,0,37,55,45,42,<20,41,<20,<20,0,224,<20,0,0,<20,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,<20,<20,627,<20,152,<20,69,<20,183,369,304,341,78,184,27,55,<20,"1,023",73,<20,0,<20,0,<20,<20,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,<20,<20,"1,045",<20,282,<20,128,0,376,728,626,675,118,322,57,128,<20,"1,839",91,<20,0,<20,0,<20,<20,65,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,0,<20,766,<20,188,<20,39,0,145,449,381,419,128,162,<20,53,<20,"1,097",257,<20,0,<20,0,<20,<20,<20,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,0,0,383,<20,91,<20,43,0,109,238,203,183,45,82,<20,33,<20,615,102,<20,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,<20,0,477,<20,137,<20,54,0,201,372,326,363,65,198,29,70,0,898,30,<20,0,<20,0,<20,<20,35,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,<20,<20,"9,186",124,"1,781",36,618,<20,"1,981","3,917","3,333","3,704",819,"1,868",216,650,23,"13,373","1,019",22,<20,79,0,<20,<20,363,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,<20,<20,"1,535",31,228,<20,81,0,381,578,489,589,142,365,41,94,<20,"2,265",325,<20,0,<20,0,<20,<20,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,<20,<20,508,<20,126,<20,58,0,164,436,365,407,90,210,27,49,<20,883,66,<20,0,<20,0,<20,<20,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,0,0,156,<20,48,0,21,<20,58,142,132,152,34,83,<20,25,0,304,<20,<20,0,<20,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,0,<20,860,21,173,<20,63,0,180,542,426,419,90,190,29,67,0,"1,269",124,0,0,<20,0,0,<20,34,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,<20,<20,"5,837",154,"1,029",30,309,<20,894,"2,684","2,230","2,570",811,951,132,377,<20,"7,838",706,22,<20,56,0,<20,<20,196,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,<20,<20,"1,471",77,344,<20,111,0,577,"1,391","1,190","1,342",367,642,64,222,<20,"2,693",249,<20,0,<20,0,<20,<20,102,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,<20,<20,"3,035",72,541,<20,209,0,952,"1,276","1,088","1,424",311,891,71,243,<20,"4,872",319,<20,<20,40,0,<20,<20,126,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,0,<20,731,20,180,<20,77,0,235,449,355,425,109,200,29,62,0,"1,186",60,<20,0,<20,0,0,<20,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,<20,<20,"4,585",78,995,24,399,<20,"1,612","2,580","2,179","2,485",564,"1,277",190,471,<20,"7,719",465,<20,0,50,0,<20,<20,247,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,<20,<20,691,<20,217,<20,94,0,317,589,462,511,110,272,46,93,<20,"1,312",114,<20,0,<20,0,<20,<20,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,<20,<20,758,26,181,<20,91,0,227,562,443,558,117,274,39,64,<20,"1,250",151,<20,0,<20,0,<20,<20,26,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,<20,<20,"1,161",<20,285,<20,124,0,365,620,520,557,132,299,49,84,<20,"1,888",173,<20,<20,<20,0,<20,<20,41,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,<20,<20,"1,217",27,265,<20,113,<20,345,809,701,740,151,400,49,149,<20,"2,023",232,<20,0,<20,0,<20,<20,63,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,<20,<20,"2,633",40,470,<20,199,0,662,"1,084",882,"1,044",248,601,75,156,<20,"3,966",252,<20,0,33,0,<20,<20,70,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,<20,<20,"1,412",<20,186,0,65,0,209,469,385,446,121,243,21,67,<20,"1,871",314,<20,0,<20,0,<20,<20,<20,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,<20,<20,"1,126",41,179,<20,86,0,290,752,614,715,171,418,21,108,<20,"1,812",329,<20,<20,<20,0,<20,<20,43,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,0,<20,457,<20,110,<20,53,0,162,285,238,277,82,170,<20,40,<20,800,44,<20,0,<20,0,0,0,<20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569,0,0,164,<20,65,<20,39,0,81,167,147,149,25,102,<20,33,0,362,<20,<20,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,<20,45,"6,070",73,"1,922",44,"1,042",<20,"3,307","3,845","3,319","3,987",690,"2,117",342,812,32,"12,061",500,<20,<20,65,0,22,46,476,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,0,0,84,<20,30,0,<20,0,62,66,59,67,<20,45,<20,<20,0,188,<20,0,0,<20,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4572,<20,0,362,<20,66,<20,24,0,115,187,157,260,85,131,<20,30,<20,577,86,0,0,<20,0,0,0,<20,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,<20,<20,"2,501",82,467,<20,184,0,614,"2,008","1,681","1,654",418,775,124,276,<20,"3,973",385,<20,<20,<20,0,<20,<20,92,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4574,0,0,155,<20,45,<20,<20,0,100,105,84,111,23,65,<20,<20,0,308,29,<20,0,<20,0,0,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4575,<20,<20,"3,163",43,652,20,237,<20,658,"1,501","1,273","1,397",324,670,80,262,<20,"4,645",498,<20,<20,34,<20,<20,<20,96,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,<20,<20,"1,370",<20,376,<20,210,0,590,343,311,409,96,258,28,91,<20,"2,378",71,<20,0,<20,0,<20,<20,31,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,0,0,213,<20,38,<20,<20,0,78,86,63,93,<20,76,<20,<20,0,349,33,<20,0,<20,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,0,0,151,0,55,<20,23,0,105,78,64,79,20,43,<20,<20,<20,318,<20,<20,0,<20,0,0,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,0,0,188,<20,45,<20,24,0,78,93,82,110,29,44,<20,<20,<20,323,<20,<20,0,0,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,<20,84,644,<20,186,<20,115,0,347,561,504,641,53,356,44,191,<20,"1,378",50,<20,<20,<20,0,<20,<20,99,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,<20,<20,554,0,115,<20,51,<20,151,214,177,203,28,89,20,53,<20,848,30,<20,0,<20,0,<20,<20,23,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,0,0,127,<20,37,0,24,0,49,62,59,59,<20,37,<20,<20,<20,235,<20,<20,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,<20,23,"1,947",<20,659,<20,318,<20,921,"1,305","1,146","1,248",197,503,128,267,<20,"3,680",206,<20,<20,<20,0,<20,<20,167,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,0,0,<20,0,<20,0,<20,0,<20,<20,<20,<20,<20,<20,<20,<20,0,39,0,0,0,0,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,0,0,67,0,<20,<20,<20,0,28,<20,<20,<20,<20,<20,<20,<20,<20,106,<20,0,0,<20,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4613,0,0,164,0,70,0,38,0,102,72,66,91,23,34,<20,<20,0,329,<20,<20,0,0,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,0,<20,276,<20,83,<20,48,0,118,110,99,129,<20,63,<20,24,0,490,<20,0,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,<20,<20,"1,281",<20,487,<20,245,0,778,612,542,670,120,351,46,128,<20,"2,562",82,<20,0,<20,0,<20,<20,72,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,0,0,74,0,<20,0,<20,0,30,24,<20,50,<20,26,<20,<20,<20,124,<20,<20,0,<20,0,0,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,<20,<20,407,<20,98,0,57,0,167,116,107,131,<20,69,<20,28,<20,686,36,0,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,<20,<20,359,<20,90,<20,34,0,138,231,181,250,47,105,<20,42,<20,616,52,<20,0,<20,0,<20,<20,26,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,<20,<20,254,0,46,<20,<20,<20,81,177,126,170,20,70,<20,26,0,406,65,<20,<20,<20,0,0,<20,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,0,<20,97,0,22,0,<20,0,55,68,56,74,<20,36,<20,<20,0,190,<20,0,0,0,0,0,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630,0,<20,380,<20,73,<20,27,0,96,179,139,210,41,86,<20,22,<20,562,78,<20,<20,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,<20,62,"5,673",43,"1,747",31,892,<20,"2,790","2,978","2,612","3,266",579,"1,900",249,638,<20,"10,783",309,<20,<20,54,0,25,32,407,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,23,127,"11,558",134,"3,333",57,"1,602",<20,"3,847","5,031","4,386","5,486","1,133","3,104",443,"1,163",52,"19,565",700,27,<20,95,0,28,45,618,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,<20,<20,"1,263",<20,343,<20,182,0,459,339,308,437,89,300,34,84,<20,"2,128",57,<20,0,<20,0,<20,<20,42,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,0,<20,"1,500",<20,416,<20,219,<20,441,489,428,672,154,431,52,94,<20,"2,456",115,<20,0,<20,0,<20,<20,51,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,0,0,134,<20,51,0,31,0,67,88,75,80,<20,52,<20,22,<20,280,<20,<20,0,<20,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,<20,156,"13,110",150,"3,620",120,"1,636",<20,"4,378","6,677","5,709","7,342","1,272","4,226",530,"1,519",60,"22,523",914,39,<20,128,0,51,68,888,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,<20,<20,978,<20,390,<20,228,0,562,496,444,665,113,483,37,81,<20,"2,074",74,<20,<20,<20,0,<20,<20,46,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,<20,0,104,0,26,0,<20,0,42,52,46,77,20,34,<20,<20,<20,188,<20,0,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,<20,<20,215,<20,90,0,65,0,167,103,93,158,<20,114,<20,<20,<20,493,20,0,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,0,0,27,0,<20,0,<20,0,<20,<20,<20,<20,<20,<20,<20,<20,<20,59,<20,0,0,0,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,0,<20,382,<20,118,<20,65,0,189,263,251,307,43,214,23,46,<20,755,37,0,0,<20,0,<20,<20,21,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,0,<20,118,0,30,0,<20,0,31,44,48,51,<20,31,<20,<20,0,181,<20,0,0,0,0,<20,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,<20,67,"3,180",22,951,39,274,<20,"1,094","2,593","2,857","2,718",326,"1,528",167,725,<20,"5,848",328,<20,<20,29,0,<20,<20,348,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,<20,0,<20,0,<20,<20,0,0,<20,<20,21,25,<20,<20,<20,<20,0,35,0,0,0,0,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,0,<20,131,0,35,0,<20,0,47,75,73,86,<20,51,<20,<20,<20,225,<20,0,0,<20,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,0,0,<20,0,<20,0,<20,0,<20,<20,<20,<20,0,<20,0,<20,0,26,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,0,<20,48,<20,<20,<20,<20,<20,<20,28,26,32,<20,<20,<20,<20,0,73,<20,0,0,0,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,<20,46,"2,413",<20,447,<20,161,<20,"1,011","1,211","1,119","1,444",184,926,91,305,<20,"4,186",176,<20,<20,<20,0,<20,<20,186,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,34,133,"4,596",48,"1,156",47,458,<20,"1,697","3,188","2,888","3,099",403,"1,661",186,807,<20,"8,214",275,25,<20,39,0,<20,<20,401,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,<20,67,"2,257",<20,743,25,312,0,911,"2,045","1,924","1,837",250,967,136,474,<20,"4,342",290,<20,<20,<20,0,<20,<20,183,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,<20,35,"2,636",25,553,<20,193,0,759,"1,241","1,176","1,369",265,798,90,277,<20,"4,207",345,<20,<20,30,0,<20,<20,122,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,0,0,22,0,<20,0,0,0,<20,<20,<20,<20,<20,<20,0,<20,0,35,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,0,<20,<20,0,<20,0,<20,0,<20,26,22,<20,<20,<20,<20,<20,0,32,<20,<20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,0,0,<20,0,<20,0,<20,0,<20,<20,<20,<20,0,<20,0,<20,0,35,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,0,0,42,0,<20,0,<20,0,25,<20,<20,<20,0,<20,0,<20,0,82,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,0,0,<20,0,<20,<20,<20,0,0,<20,24,21,0,<20,0,<20,0,<20,0,0,0,0,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,<20,<20,649,<20,128,<20,51,0,179,338,331,327,51,174,43,83,0,"1,036",71,<20,<20,<20,0,<20,<20,30,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,0,0,111,<20,39,<20,<20,0,28,70,65,62,<20,<20,<20,<20,0,169,<20,0,0,0,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,0,<20,40,0,<20,0,<20,0,<20,29,29,23,<20,<20,<20,<20,<20,61,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,<20,86,25,0,22,<20,<20,0,56,155,149,266,<20,169,<20,78,0,208,0,0,0,0,0,0,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,<20,36,561,<20,183,<20,99,<20,349,284,275,351,29,266,23,84,<20,"1,207",<20,<20,0,<20,0,<20,<20,49,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,<20,<20,517,<20,117,<20,28,0,164,402,391,364,38,193,<20,83,0,850,101,<20,0,0,0,0,<20,38,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,0,0,75,0,<20,0,<20,0,<20,49,58,52,<20,22,<20,<20,0,113,21,<20,0,0,0,0,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,0,20,64,0,61,<20,<20,0,65,204,258,215,21,107,<20,68,0,254,<20,<20,0,<20,0,0,0,25,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,0,<20,101,0,41,<20,<20,0,46,156,163,121,<20,58,<20,37,<20,220,26,0,0,<20,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,0,<20,110,<20,20,<20,<20,0,31,63,55,41,<20,<20,<20,<20,<20,165,22,0,0,0,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,<20,<20,414,<20,184,<20,48,0,162,799,845,666,70,293,48,179,0,901,52,<20,0,<20,0,<20,0,65,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,0,<20,216,<20,41,<20,<20,<20,50,185,180,136,<20,74,<20,31,<20,345,46,0,0,<20,0,0,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,0,<20,109,<20,<20,0,<20,0,<20,79,78,53,<20,25,<20,<20,<20,149,27,0,0,0,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,0,<20,63,0,<20,<20,<20,0,23,83,92,51,<20,27,<20,<20,<20,115,<20,0,0,0,0,0,0,0,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,0,0,50,<20,<20,0,<20,0,<20,36,25,30,<20,<20,<20,<20,0,66,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,0,<20,205,<20,24,0,<20,0,27,97,81,82,24,35,<20,<20,0,269,<20,0,0,<20,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,0,0,39,0,<20,0,<20,0,<20,41,34,30,<20,<20,<20,<20,0,67,<20,0,0,<20,0,0,<20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,0,0,<20,0,<20,0,<20,0,<20,<20,<20,<20,0,<20,0,<20,0,21,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,0,0,32,0,<20,0,<20,0,<20,27,21,22,<20,<20,<20,<20,<20,42,<20,0,0,0,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,<20,<20,290,<20,59,<20,22,0,80,246,197,197,21,91,<20,43,0,465,43,<20,0,0,0,<20,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,0,0,<20,0,<20,0,<20,0,<20,<20,<20,<20,<20,<20,0,<20,0,25,<20,0,0,<20,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,0,0,<20,<20,<20,0,<20,0,<20,<20,<20,26,<20,<20,<20,<20,0,28,<20,0,0,0,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,0,0,<20,0,0,0,0,0,0,<20,<20,0,0,0,0,0,0,<20,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,<20,<20,131,0,<20,<20,<20,0,37,92,71,76,<20,35,<20,<20,0,198,<20,<20,0,<20,0,0,0,<20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,0,0,<20,0,<20,0,0,0,<20,<20,<20,<20,0,<20,0,<20,0,<20,<20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,<20,25,805,<20,191,<20,86,0,258,508,522,572,78,367,46,148,<20,"1,430",101,<20,0,<20,0,0,<20,48,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,0,0,108,0,21,0,<20,0,39,53,50,55,<20,33,<20,<20,<20,170,<20,0,0,<20,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,0,0,43,0,<20,0,<20,0,<20,<20,<20,<20,<20,<20,<20,<20,0,72,<20,0,0,0,0,0,0,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,37,160,"6,625",50,"1,637",45,616,<20,"2,054","4,519","4,486","4,778",652,"2,668",260,"1,130",<20,"11,323",910,26,<20,84,0,22,26,517,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,0,<20,572,<20,157,<20,73,0,168,297,298,331,51,199,<20,49,<20,926,119,<20,0,<20,0,<20,<20,<20,<20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
